AGO,1.9049565939957223
AGN,0.92161560490367411
LIFE,0.86554509858691897
CEL,0.60520756333950021
SBRA,0.86383394291175253
GTIV,1.0612721344647233
AGM,1.961111863571694
NYT,1.605110989509178
CS,1.7245726977569762
SGMO,1.6596056703008548
AGX,0.57101743534674521
AGU,1.2647521031342128
ERIE,0.8324302024293706
ERIC,1.3230433629700185
NRCIB,0.69701042347800857
BWP,0.42819493321382396
BWS,1.7384731224591139
KYO,0.83691287057544606
SPR,1.2850689481859119
SCLN,0.70305732387387176
TINY,1.610152278103786
KRG,1.6660870532893313
PTNR,0.57196226258820593
SPN,1.7769720564831479
BSDM,0.53299376572905555
SPA,0.29353247206970595
VRTU,0.89853484910709036
SPF,1.828156602328445
OPAY,0.50452027717507708
ENDP,0.6944348636438209
GT,1.9644745614528931
GS,1.1212297953349575
CBLI,0.48761556220955926
PKE,1.3887295903753563
GY,1.5841015869169399
MNKD,1.1014455744088152
GE,1.2455492748575208
GD,0.91883090232218056
RDWR,0.71085332607458485
GA,0.39062885863398245
BYI,1.4479060999066151
MEIP,1.448403439067264
BYD,1.779862487654611
GK,1.1714453067666202
JNS,2.0679864625650373
MAS,1.5903010606275227
MAR,1.397837681818632
MAT,0.86786783061851125
AXAS,1.8536492387228876
SNN,0.85859653180338635
JNY,1.684402245966603
SNH,1.3550591421513918
ROYL,1.0054928880689702
MAC,1.7828659285832
ACLS,1.9458328153447244
MAG,0.88327322745077108
TEL,1.0764822163684116
JNJ,0.49804632419137207
AMCC,1.2936041724163259
SNX,1.0570026984684766
MAN,1.3435928728412325
JBSS,0.48580627549399519
TDG,0.97483200048658358
EVC,1.848852750192399
TOPS,0.7489197328975008
EVF,0.31726183673386599
BEE,2.4110717635110284
BSRR,1.3191525391377301
CRTX,0.46287466323512938
DSWL,0.47533753430674364
END,1.9362136001197727
ICUI,0.57061941093032753
IDCC,0.96839293478599342
LSE,1.4841168436801941
GHDX,0.71385060555810576
VLO,1.4429741110444323
BIRT,1.0850260816840209
LSI,1.3667299207620203
WWWW,1.3826834274994315
TTI,2.1380380591736974
TTM,1.4119835005481569
TTC,1.0460804536248052
WSBF,1.3296767446434998
WSBC,1.3474825573335649
USLM,0.75046638397561793
CEVA,1.1689986924389497
CSC,0.97277226569101594
GRA,1.8700310266123603
CPRT,0.75723099498143787
DYAX,1.4629801239969513
LPSN,0.87291645921923244
AVHI,1.0009419702490248
HLS,1.1157879894571412
NOA,1.6356689065864134
NOC,0.86838222090264472
HAR,1.4546450768631525
HLF,1.0292333850602036
NOV,1.7257705117597599
CSX,1.2429437771998457
CTS,1.4863938304073092
SPPI,0.90031792636655927
PWE,1.2678755503117825
CWEI,2.0692002475765494
RAVN,1.4143178508231995
LBAI,1.5966669507620375
ITUB,1.5820019450001075
CTB,1.6325315069894022
CCBG,1.2245265956465832
CTL,0.70040007832796958
SNA,1.2064158165438921
VRTX,0.90053122407514286
CSV,0.57392764887207215
VSEC,1.0485734906236446
ARTW,0.60390533754960873
KTOS,0.69666739363333052
QCCO,0.30346426066185606
WHR,1.4956552818187117
WSH,0.74048530422145487
TASR,1.3507916478452278
TAST,1.042160179628298
ATEC,1.3207425376187145
NPSP,1.2585899365143562
MUX,0.7927410471929941
NTAP,1.1738249924252306
ALVR,1.1595289596244478
ICGE,1.6346284059531939
SPE,0.16183052252226551
EDR,1.3215121598237589
PDII,0.6040458132410027
HPT,1.6607755486148119
EDU,0.82520584625707127
SPG,1.609620114732651
ORB,0.96405926155180244
EVEP,0.8511914293671714
ORA,1.2615256703273015
PSEC,1.0241468684779185
HYV,0.40991516915749882
FARM,1.1733907843579052
FARO,1.276663589109722
PSEM,1.3654102671113613
FCBC,1.3244093286084955
GBLI,1.3988206934545113
CVG,1.0541931622355665
COHR,1.0018500100683241
FSYS,1.5048735951528798
ABAX,1.1074044454147052
COHU,1.2527071100488132
LF,1.5442228559414573
LG,0.70313599123697357
GUID,1.0568998962911096
AGCO,1.6093278753561111
ONB,1.3487731107407999
LM,1.800838827101984
LH,0.53529453361912716
ARCI,0.349300512178224
UTSI,1.8096396809729969
A,1.2353366535146286
CNTF,0.9900470261548302
MLR,0.77082448752419253
FORM,1.0397335475859963
STNR,1.1845617088567713
FORD,0.38208748417305932
FORR,0.81889673263760754
CNTY,0.61666229769567793
PNY,0.69249477157491324
GG,0.74430528624834036
CFI,0.75035510822211271
HMIN,1.2696061836471264
PNR,1.2273788568413715
PNW,0.63550709410243955
PNK,1.6704781708155516
MRLN,0.60193812184986262
PNM,1.0675259257796923
CALM,0.67241529933955801
SYBT,1.1732684437800243
PNC,1.3964475913688834
RUTH,1.5961093910853383
CALD,1.0544645820179985
FIZZ,0.90045768304758678
UTEK,0.90281486719607629
ATE,1.1190829675702505
GIII,1.4486212743860913
GIM,0.26834456897508074
PRE,0.62275842576676388
ASTI,1.7484169430989569
HFWA,0.71310093210052317
SAH,1.9316466345228633
PRA,0.96109645448497094
SAN,1.6757333536590564
SAM,0.68887101539699491
JOY,1.813666303992866
PRO,1.3024578567146845
ASTE,1.4163751776891889
PRU,1.9459134865872816
JOE,1.2884906236396119
JOF,0.81731693255160898
RELL,0.89057218018452211
SAR,0.44363431213378068
SAP,1.078229391198029
TLAB,1.108734765924809
CHA,1.2104749426245589
ISP,0.67138331097476533
CHD,0.4664446078422787
CHE,0.83091381094792627
CHFC,1.2766377832200222
CHK,1.3355827516235705
CHL,0.81882368159720864
ATK,0.66535928927278087
ASBC,1.2454913144887363
CHS,1.5619930354458003
DAKT,1.2255536674115211
CHU,1.029426423147614
JAH,1.3541184865645044
EGOV,1.0393051351408267
FELE,1.2793093447683572
ATI,1.8686176582309026
NNBR,1.5401140034741188
SUPX,0.77276352782382762
AMRN,0.45488119311263853
SNAK,0.46313478264306013
AMRI,1.2046222578975305
BWINB,1.1084045194383694
PESI,0.63043724814839486
MAV,0.18872012883946868
BRKL,1.0032451946127172
APU,0.45346153245408327
VGR,0.48598504152333538
BRKS,1.6498117050397536
BRKR,1.2543847548906359
APL,1.1715457468883141
APC,1.4688261580129292
ORBC,1.3793629024301874
APA,1.2335587309182887
MTRX,1.7081621035158285
APD,1.0631264653225592
DXPE,1.5220323559724473
WSCI,0.62713895781030038
USMO,0.84848265181299032
PVD,0.4672117693684612
EWBC,1.624644322433324
GASS,0.76937605886151461
MNRO,0.73047770557240033
NLS,1.6754898373545037
HMY,0.86543739162256217
AHS,1.2404124203172138
NLY,0.72308783644725938
FUN,0.81537159217164012
WMAR,1.0868662540070868
UCTT,1.6887233175429341
EMKR,2.0314976899699739
HMN,1.4856683574867966
TKR,1.5310017538318075
HME,1.3910984724170621
RPRX,0.81337839492054198
HMA,1.5389033047090037
RICK,1.2876827160020241
AFL,1.5182464243820664
DLB,0.84666021954612636
PAYX,0.8473930600148869
SNP,1.1114952322129574
GCI,1.5788080222701524
BOBE,1.1421677644720376
AFG,1.0979635349188943
ORLY,0.76489069445950131
CRESY,0.87413513605337256
PVR,1.0875339025504407
GCV,0.55988786852546935
HWAY,1.3377616722373273
DLX,1.6625513515943982
SUBK,1.0999488169751754
BTU,1.7830015664128451
PROV,0.27317916334243919
SSW,1.2773767708245167
SEP,0.27375737295221692
SAAS,0.81618505472967517
SSP,1.687511514425645
SSS,1.4435285392804715
CBAK,1.2935601128362566
BTE,1.3562520589082925
SSL,1.5073147317114852
BTA,0.12335096722588836
SSD,1.3600688026484069
SNY,0.92819093368690853
SCMP,0.95012858774249254
POZN,1.265827977659441
